attempt_number,confidence_level,created_at,device_used,feedback_helpful_rating,feedback_viewed,is_correct,points_earned,reflection_submitted,reflection_text,response_id,response_time_seconds,scenario_id,selected_choice,session_id,student_id
1,Very Sure,2024-10-30T22:17:00.000Z,mobile,3,true,false,0,false,,15645,69,40,2,sess_288510,12664
1,Unsure,2025-07-07T14:15:00.000Z,desktop,4,true,false,0,false,I learned about ai chatbot interaction,15646,77,37,1,sess_397912,13192
1,Somewhat Sure,2025-05-25T12:00:00.000Z,tablet,3,true,false,0,false,I learned about comment etiquette,15647,46,35,4,sess_135880,13836
1,Somewhat Sure,2024-08-10T16:45:00.000Z,desktop,,true,false,0,false,,15648,234,8,4,sess_632634,6442
1,Somewhat Sure,2024-08-04T21:14:00.000Z,mobile,3,true,false,0,false,,15649,120,26,4,sess_631703,6025
1,Guessed,2025-08-12T18:14:00.000Z,mobile,,false,false,0,false,,15650,249,19,1,sess_629982,6855
1,Guessed,2024-08-29T18:14:00.000Z,desktop,3,true,false,0,false,I learned about online shopping safety,15651,130,16,2,sess_372274,8725
1,Unsure,2024-08-27T18:33:00.000Z,mobile,5,true,true,15,true,,15652,258,26,1,sess_325419,9127
2,Very Sure,2025-10-28T07:15:00.000Z,mobile,3,true,false,0,false,,15653,43,9,2,sess_294167,2363
1,Somewhat Sure,2024-12-18T07:30:00.000Z,mobile,5,true,true,15,false,,15654,69,24,2,sess_747275,2967
1,Unsure,2025-02-06T11:12:00.000Z,mobile,5,true,true,25,false,I learned about content sharing decision,15655,90,25,3,sess_948015,14637
1,Guessed,2025-05-25T22:03:00.000Z,mobile,4,true,false,0,false,,15656,137,9,2,sess_408302,8448
1,Unsure,2025-11-05T13:48:00.000Z,mobile,5,true,false,0,true,,15657,79,14,3,sess_999110,6102
1,Somewhat Sure,2025-07-19T06:37:00.000Z,desktop,4,true,false,0,false,I learned about chat safety rules,15658,217,26,4,sess_319246,14168
2,Very Sure,2025-10-30T07:12:00.000Z,tablet,,false,false,0,true,,15659,54,30,4,sess_869142,547
1,Unsure,2025-12-06T08:55:00.000Z,desktop,5,true,false,0,false,I learned about ai chatbot interaction,15660,65,37,3,sess_860828,9759
2,Very Sure,2024-06-21T17:47:00.000Z,mobile,5,true,false,0,false,I learned about website credibility,15661,87,28,1,sess_684832,5305
2,Somewhat Sure,2024-08-09T14:05:00.000Z,desktop,5,true,false,0,false,,15662,162,28,2,sess_483322,2269
1,Very Sure,2024-12-05T19:12:00.000Z,mobile,3,true,false,0,false,,15663,127,35,4,sess_957369,829
1,Very Sure,2024-11-23T16:45:00.000Z,mobile,,true,true,25,true,,15664,272,32,3,sess_852234,3646
1,Unsure,2024-07-31T20:21:00.000Z,desktop,,true,false,0,true,I learned about password strength check,15665,290,2,1,sess_745252,13305
2,Unsure,2024-06-17T06:15:00.000Z,tablet,,true,false,0,false,I learned about website credibility,15666,281,28,2,sess_519907,7835
1,Very Sure,2024-11-07T06:06:00.000Z,desktop,,true,false,0,false,I learned about location sharing risks,15667,51,18,1,sess_753387,3980
1,Very Sure,2025-06-23T21:47:00.000Z,tablet,4,true,false,0,false,I learned about backup importance,15668,91,30,1,sess_154347,9041
1,Somewhat Sure,2024-12-18T22:00:00.000Z,mobile,4,true,false,0,true,I learned about software updates,15669,185,31,1,sess_160260,13796
2,Guessed,2025-04-01T13:47:00.000Z,mobile,5,true,false,0,false,,15670,62,25,2,sess_168770,13037
1,Somewhat Sure,2025-03-18T20:39:00.000Z,desktop,5,false,false,0,false,,15671,104,31,3,sess_449313,11518
2,Somewhat Sure,2025-12-11T13:10:00.000Z,mobile,5,false,false,0,true,I learned about gaming safety,15672,48,15,1,sess_710665,5048
2,Unsure,2025-01-17T09:39:00.000Z,mobile,5,true,true,15,true,I learned about safe search practices,15673,298,33,3,sess_815298,6218
1,Unsure,2025-11-09T12:04:00.000Z,desktop,,true,false,0,true,,15674,128,15,1,sess_204853,10354
1,Unsure,2025-09-09T19:48:00.000Z,mobile,,true,false,0,false,,15675,124,20,1,sess_667123,11876
1,Somewhat Sure,2024-09-05T13:31:00.000Z,mobile,,false,false,0,false,,15676,191,30,4,sess_637158,11971
1,Somewhat Sure,2025-09-09T09:44:00.000Z,desktop,3,true,true,25,false,,15677,231,18,4,sess_511389,3516
2,Guessed,2025-01-21T08:00:00.000Z,desktop,4,true,false,0,false,I learned about terms of service review,15678,70,40,3,sess_801544,13926
1,Unsure,2025-07-16T12:17:00.000Z,mobile,4,true,true,25,false,I learned about account security setup,15679,200,12,3,sess_606620,12880
1,Somewhat Sure,2024-12-27T06:50:00.000Z,desktop,3,true,true,25,false,,15680,247,25,3,sess_975092,10473
1,Somewhat Sure,2025-09-11T17:26:00.000Z,mobile,5,true,false,0,true,,15681,166,10,2,sess_602415,1939
2,Somewhat Sure,2025-04-23T14:20:00.000Z,mobile,5,false,false,0,true,I learned about fake news recognition,15682,275,7,1,sess_695682,3527
1,Very Sure,2024-08-07T22:47:00.000Z,desktop,3,true,false,0,true,I learned about safe search practices,15683,32,33,2,sess_101173,13628
2,Unsure,2025-09-22T09:59:00.000Z,mobile,4,true,true,40,false,,15684,51,38,1,sess_302666,11887
2,Guessed,2025-07-15T14:47:00.000Z,desktop,,true,false,0,false,,15685,203,38,4,sess_351611,2717
1,Unsure,2024-07-30T22:04:00.000Z,mobile,,true,false,0,false,,15686,146,17,2,sess_670405,6559
2,Somewhat Sure,2024-11-11T15:32:00.000Z,mobile,5,true,false,0,false,,15687,200,12,2,sess_331745,3240
1,Very Sure,2025-09-26T07:02:00.000Z,mobile,3,true,false,0,true,,15688,295,15,3,sess_804448,4335
2,Guessed,2024-06-24T17:09:00.000Z,mobile,4,true,false,0,true,,15689,199,28,1,sess_237260,11922
1,Unsure,2025-06-02T14:03:00.000Z,mobile,,true,false,0,true,,15690,167,32,1,sess_875429,14478
2,Somewhat Sure,2025-01-23T20:31:00.000Z,mobile,5,false,true,15,false,I learned about secure connection check,15691,52,11,1,sess_828814,2039
2,Unsure,2025-11-24T13:25:00.000Z,mobile,,true,true,25,true,,15692,110,37,4,sess_172278,1658
1,Somewhat Sure,2025-04-15T12:21:00.000Z,desktop,5,true,true,25,false,,15693,164,5,3,sess_833951,13469
2,Unsure,2024-07-26T21:10:00.000Z,mobile,5,true,true,25,false,,15694,292,34,1,sess_223611,5703
2,Guessed,2025-09-15T21:50:00.000Z,desktop,3,true,false,0,false,I learned about identity theft prevention,15695,190,22,1,sess_515815,4103
1,Somewhat Sure,2025-04-06T10:48:00.000Z,mobile,,true,false,0,false,I learned about terms of service review,15696,257,40,1,sess_666561,151
2,Very Sure,2025-04-20T21:25:00.000Z,mobile,3,true,false,0,false,I learned about password manager usage,15697,133,29,2,sess_266106,9194
2,Very Sure,2025-12-19T22:53:00.000Z,tablet,3,true,false,0,false,,15698,149,16,1,sess_898078,3006
1,Guessed,2025-09-15T16:11:00.000Z,tablet,4,false,false,0,false,,15699,139,20,2,sess_233129,7487
2,Somewhat Sure,2025-07-13T10:17:00.000Z,mobile,4,false,false,0,true,,15700,144,3,4,sess_202437,3512
2,Guessed,2025-12-18T06:52:00.000Z,mobile,4,true,false,0,true,,15701,240,12,2,sess_570374,516
1,Guessed,2024-07-05T11:51:00.000Z,desktop,3,true,false,0,false,,15702,84,36,3,sess_540709,9406
1,Somewhat Sure,2025-01-04T16:20:00.000Z,mobile,,true,true,25,false,I learned about gaming safety,15703,190,15,4,sess_842273,8654
2,Very Sure,2025-02-09T08:49:00.000Z,desktop,,false,false,0,false,,15704,185,29,2,sess_847550,344
1,Somewhat Sure,2024-10-13T11:51:00.000Z,desktop,4,true,true,25,false,I learned about scam recognition,15705,99,32,3,sess_548174,2588
1,Somewhat Sure,2024-12-08T07:17:00.000Z,desktop,5,true,true,25,false,I learned about digital footprint check,15706,86,13,3,sess_158238,2389
2,Very Sure,2025-10-16T20:03:00.000Z,desktop,5,true,false,0,false,,15707,276,35,4,sess_932453,13584
1,Unsure,2025-10-18T08:57:00.000Z,tablet,,true,true,25,false,,15708,290,5,3,sess_948356,1631
1,Guessed,2025-07-30T18:09:00.000Z,desktop,3,true,false,0,false,,15709,50,9,1,sess_163398,709
2,Unsure,2025-09-20T07:52:00.000Z,mobile,4,true,false,0,true,,15710,74,13,2,sess_984308,10618
2,Guessed,2024-11-23T16:35:00.000Z,tablet,5,true,true,25,false,,15711,299,21,2,sess_258309,3114
2,Somewhat Sure,2024-10-26T13:40:00.000Z,tablet,5,true,false,0,false,,15712,239,8,2,sess_306639,10841
1,Somewhat Sure,2025-06-26T20:47:00.000Z,mobile,5,true,false,0,false,,15713,72,22,4,sess_930664,3299
1,Somewhat Sure,2025-11-03T09:33:00.000Z,mobile,,true,false,0,false,,15714,180,32,4,sess_433764,203
2,Very Sure,2024-12-17T08:18:00.000Z,tablet,,true,false,0,false,,15715,36,12,4,sess_227467,12567
2,Unsure,2024-06-29T12:55:00.000Z,mobile,,true,false,0,false,I learned about deepfake awareness,15716,256,38,2,sess_637030,1217
2,Unsure,2025-01-25T08:07:00.000Z,mobile,4,true,false,0,false,,15717,84,37,1,sess_869883,10964
1,Somewhat Sure,2025-02-16T17:43:00.000Z,desktop,3,true,false,0,false,,15718,255,15,3,sess_192086,11190
1,Guessed,2024-09-10T07:45:00.000Z,desktop,,false,true,25,false,,15719,265,37,4,sess_461410,13081
1,Unsure,2025-08-18T17:15:00.000Z,mobile,4,true,false,0,false,I learned about online stranger danger,15720,141,8,4,sess_595541,11516
2,Somewhat Sure,2024-06-22T13:08:00.000Z,mobile,,false,false,0,false,,15721,188,14,4,sess_469767,5883
2,Very Sure,2025-04-15T11:39:00.000Z,mobile,3,true,false,0,false,,15722,53,18,1,sess_641064,6522
1,Very Sure,2025-07-15T09:06:00.000Z,mobile,,true,false,0,true,,15723,73,29,3,sess_415794,12209
2,Very Sure,2025-10-06T14:54:00.000Z,mobile,4,true,false,0,false,I learned about phishing email detection,15724,122,1,3,sess_993006,2625
2,Somewhat Sure,2025-05-11T06:15:00.000Z,tablet,5,true,false,0,false,,15725,196,9,3,sess_779375,10607
1,Unsure,2024-07-02T22:49:00.000Z,tablet,4,true,false,0,false,,15726,251,1,3,sess_473856,10143
2,Somewhat Sure,2024-12-17T18:24:00.000Z,mobile,,true,false,0,false,,15727,45,6,4,sess_986510,9216
1,Unsure,2024-11-23T21:59:00.000Z,desktop,4,true,false,0,false,I learned about data privacy choices,15728,178,10,1,sess_437761,12295
2,Very Sure,2024-10-07T22:39:00.000Z,desktop,,false,false,0,false,,15729,47,34,4,sess_524860,2374
2,Somewhat Sure,2024-10-11T06:10:00.000Z,mobile,4,true,false,0,false,,15730,35,1,3,sess_705139,10052
2,Unsure,2024-10-16T17:48:00.000Z,mobile,3,true,false,0,true,,15731,41,17,2,sess_236224,14408
2,Somewhat Sure,2024-12-19T22:17:00.000Z,desktop,4,true,false,0,false,I learned about gaming safety,15732,35,15,1,sess_607710,3615
2,Guessed,2025-11-18T19:49:00.000Z,mobile,5,false,true,15,false,I learned about personal info sharing,15733,118,3,1,sess_542791,14506
1,Unsure,2024-11-25T10:25:00.000Z,tablet,5,true,false,0,true,,15734,263,40,2,sess_872518,5672
1,Unsure,2024-10-22T19:30:00.000Z,mobile,,true,false,0,false,,15735,184,35,4,sess_712294,10490
2,Very Sure,2024-10-20T15:23:00.000Z,desktop,,true,false,0,false,,15736,214,28,2,sess_577671,432
2,Very Sure,2024-11-29T17:11:00.000Z,mobile,4,true,true,15,false,,15737,133,23,2,sess_389089,6669
1,Unsure,2025-03-15T14:07:00.000Z,mobile,,true,false,0,false,,15738,76,1,3,sess_872250,5551
1,Guessed,2025-04-21T08:20:00.000Z,mobile,4,true,false,0,false,I learned about deepfake awareness,15739,200,38,4,sess_787678,370
1,Somewhat Sure,2025-06-15T19:13:00.000Z,desktop,4,true,false,0,false,,15740,102,19,4,sess_575845,1786
1,Somewhat Sure,2025-06-23T18:34:00.000Z,desktop,5,true,false,0,false,I learned about identity theft prevention,15741,107,22,3,sess_815789,14511
2,Somewhat Sure,2024-09-02T06:52:00.000Z,mobile,4,true,true,25,false,,15742,195,27,1,sess_535999,1653
1,Unsure,2025-06-19T14:50:00.000Z,mobile,,true,false,0,true,I learned about secure connection check,15743,255,11,2,sess_496589,8006
2,Very Sure,2024-06-24T08:40:00.000Z,mobile,4,true,false,0,false,,15744,30,21,4,sess_308233,13309
2,Somewhat Sure,2025-12-09T09:03:00.000Z,mobile,,false,false,0,false,,15745,147,19,4,sess_216576,529
2,Somewhat Sure,2024-12-28T22:22:00.000Z,mobile,,true,false,0,false,,15746,108,33,2,sess_856283,7811
2,Somewhat Sure,2024-07-02T20:37:00.000Z,desktop,3,true,false,0,false,,15747,186,27,3,sess_182761,13079
1,Very Sure,2025-05-06T12:52:00.000Z,mobile,,false,false,0,false,I learned about location sharing risks,15748,49,18,3,sess_444947,3783
1,Guessed,2025-04-06T11:59:00.000Z,mobile,5,true,false,0,true,,15749,215,17,2,sess_626969,2590
2,Unsure,2025-12-24T15:59:00.000Z,tablet,,true,false,0,false,,15750,190,15,1,sess_831933,14973
2,Somewhat Sure,2025-04-05T21:33:00.000Z,mobile,,false,false,0,false,,15751,34,19,1,sess_345994,5148
1,Very Sure,2025-01-22T14:18:00.000Z,mobile,5,true,false,0,false,,15752,134,33,1,sess_806945,13560
2,Somewhat Sure,2024-07-15T10:00:00.000Z,desktop,5,true,false,0,false,,15753,59,3,2,sess_942955,4200
1,Unsure,2024-07-01T13:40:00.000Z,desktop,,true,true,15,false,,15754,115,23,2,sess_424167,4567
2,Unsure,2024-08-28T22:22:00.000Z,desktop,4,false,true,40,true,,15755,202,40,4,sess_282339,1888
1,Very Sure,2025-03-03T21:45:00.000Z,mobile,5,true,true,15,false,I learned about screen time management,15756,238,14,1,sess_773847,5334
1,Somewhat Sure,2025-08-17T16:18:00.000Z,mobile,4,false,false,0,true,I learned about online shopping safety,15757,112,16,1,sess_443781,3039
2,Guessed,2025-07-09T06:31:00.000Z,tablet,,true,true,25,false,,15758,106,37,4,sess_162431,2249
2,Somewhat Sure,2025-09-21T07:52:00.000Z,mobile,3,true,false,0,false,,15759,162,31,3,sess_290605,4822
1,Unsure,2025-02-20T12:54:00.000Z,desktop,,false,false,0,false,,15760,283,28,1,sess_179996,2856
1,Unsure,2025-11-04T19:20:00.000Z,tablet,3,true,false,0,false,I learned about email attachment safety,15761,240,27,3,sess_906173,10506
2,Guessed,2024-07-17T20:56:00.000Z,desktop,,true,false,0,false,,15762,88,23,4,sess_101785,9042
2,Very Sure,2025-09-07T14:11:00.000Z,mobile,4,true,false,0,false,,15763,93,36,3,sess_383477,3756
2,Somewhat Sure,2025-11-12T07:47:00.000Z,mobile,,false,false,0,false,,15764,124,10,3,sess_397550,8973
2,Very Sure,2024-06-01T22:31:00.000Z,desktop,3,true,false,0,false,I learned about social media privacy,15765,220,6,1,sess_196003,3942
1,Very Sure,2025-12-09T16:32:00.000Z,desktop,,true,true,40,false,,15766,274,19,3,sess_467919,7385
2,Unsure,2025-05-19T18:23:00.000Z,desktop,,true,false,0,false,,15767,232,20,2,sess_879327,6982
2,Somewhat Sure,2024-06-03T20:09:00.000Z,mobile,4,true,false,0,false,,15768,253,1,2,sess_829568,6637
1,Unsure,2025-10-30T07:05:00.000Z,desktop,4,true,true,25,true,,15769,252,5,3,sess_705372,215
1,Unsure,2024-08-23T18:21:00.000Z,mobile,3,true,false,0,true,,15770,103,35,3,sess_563248,6862
1,Somewhat Sure,2025-08-24T12:23:00.000Z,mobile,5,true,false,0,false,I learned about public wifi risks,15771,58,21,3,sess_790534,14947
2,Somewhat Sure,2024-12-09T14:38:00.000Z,tablet,5,true,false,0,true,,15772,62,10,1,sess_347133,5890
2,Very Sure,2024-11-25T22:46:00.000Z,mobile,4,false,false,0,false,,15773,41,34,3,sess_990839,6421
1,Unsure,2025-04-06T17:18:00.000Z,mobile,,true,false,0,false,,15774,253,31,3,sess_586937,3987
2,Guessed,2025-12-06T17:06:00.000Z,desktop,3,true,false,0,false,,15775,241,8,4,sess_156042,6167
2,Very Sure,2024-10-31T21:56:00.000Z,tablet,3,true,true,15,false,,15776,109,24,2,sess_564724,14377
1,Very Sure,2025-06-22T19:57:00.000Z,mobile,3,true,false,0,false,,15777,179,6,1,sess_110452,7273
1,Very Sure,2025-09-16T08:28:00.000Z,mobile,3,true,false,0,false,,15778,218,11,2,sess_848386,14547
2,Guessed,2025-02-18T20:53:00.000Z,mobile,3,true,false,0,false,,15779,267,9,3,sess_955506,8400
1,Somewhat Sure,2024-07-28T18:42:00.000Z,mobile,,true,false,0,false,,15780,227,2,1,sess_877096,1646
2,Very Sure,2025-11-05T22:11:00.000Z,tablet,4,true,false,0,false,,15781,200,4,3,sess_306899,13729
2,Unsure,2024-09-08T16:15:00.000Z,tablet,5,true,true,15,false,,15782,133,30,3,sess_367902,3261
2,Guessed,2025-08-20T06:52:00.000Z,mobile,,true,false,0,false,,15783,73,40,2,sess_102203,8569
1,Unsure,2025-09-05T09:40:00.000Z,desktop,5,true,false,0,false,,15784,99,16,1,sess_606011,666
2,Somewhat Sure,2025-09-17T17:38:00.000Z,mobile,4,true,true,15,false,,15785,264,35,1,sess_781158,153
1,Very Sure,2025-12-03T10:49:00.000Z,tablet,,true,true,15,false,I learned about online stranger danger,15786,122,8,3,sess_744532,338
2,Somewhat Sure,2025-09-25T11:19:00.000Z,mobile,5,true,false,0,false,,15787,167,7,3,sess_187605,10792
2,Unsure,2025-09-29T10:28:00.000Z,mobile,,true,false,0,true,,15788,198,30,2,sess_794359,11156
2,Very Sure,2025-04-02T15:45:00.000Z,mobile,,true,false,0,false,,15789,188,1,1,sess_163448,13689
1,Somewhat Sure,2025-08-24T16:36:00.000Z,desktop,3,true,false,0,true,,15790,201,39,2,sess_180401,12529
2,Very Sure,2025-02-04T22:03:00.000Z,tablet,3,true,false,0,false,,15791,42,19,4,sess_775620,5463
1,Somewhat Sure,2024-08-06T17:48:00.000Z,mobile,3,true,false,0,false,,15792,205,23,1,sess_263488,4876
1,Somewhat Sure,2025-03-26T12:15:00.000Z,mobile,4,true,true,15,false,,15793,134,35,1,sess_678681,1503
1,Somewhat Sure,2024-07-16T09:22:00.000Z,mobile,4,true,false,0,false,,15794,270,11,3,sess_877268,9078
1,Somewhat Sure,2024-08-30T14:15:00.000Z,tablet,,true,false,0,true,I learned about video call security,15795,95,17,2,sess_945556,12764
1,Very Sure,2025-11-10T12:29:00.000Z,desktop,4,false,false,0,true,I learned about public wifi risks,15796,292,21,1,sess_671960,8421
2,Somewhat Sure,2025-04-20T17:54:00.000Z,desktop,3,true,false,0,true,I learned about location sharing risks,15797,139,18,1,sess_544751,10547
1,Unsure,2024-08-02T09:03:00.000Z,desktop,5,true,false,0,false,,15798,185,29,1,sess_654747,6953
1,Very Sure,2024-10-24T12:12:00.000Z,tablet,3,true,false,0,false,,15799,117,4,3,sess_664435,9600
2,Somewhat Sure,2024-12-12T06:26:00.000Z,mobile,,true,false,0,true,,15800,256,23,4,sess_925078,12352
2,Unsure,2025-03-20T09:37:00.000Z,mobile,3,true,false,0,true,I learned about phishing email detection,15801,190,1,3,sess_450432,12131
2,Very Sure,2024-07-31T08:02:00.000Z,tablet,3,false,false,0,true,,15802,193,1,2,sess_241934,11288
2,Somewhat Sure,2025-09-17T11:35:00.000Z,desktop,5,true,false,0,true,,15803,221,25,2,sess_826699,5203
2,Unsure,2024-10-21T13:29:00.000Z,tablet,,true,false,0,true,,15804,175,5,4,sess_500628,6520
2,Somewhat Sure,2025-01-22T11:38:00.000Z,tablet,,true,false,0,false,,15805,208,18,1,sess_159254,3344
1,Somewhat Sure,2024-10-27T15:35:00.000Z,desktop,5,true,false,0,false,,15806,127,39,2,sess_601300,5004
1,Guessed,2025-08-27T09:32:00.000Z,desktop,,true,false,0,false,,15807,239,37,3,sess_801778,9565
1,Somewhat Sure,2024-11-01T18:56:00.000Z,mobile,4,true,false,0,true,,15808,75,23,1,sess_267074,14860
1,Very Sure,2025-11-26T13:33:00.000Z,desktop,,true,true,15,false,,15809,162,36,4,sess_343335,12823
1,Unsure,2024-06-12T18:02:00.000Z,tablet,4,true,false,0,false,,15810,134,14,4,sess_537833,4001
2,Unsure,2024-08-28T19:08:00.000Z,desktop,4,true,true,25,true,,15811,248,39,4,sess_274187,718
1,Guessed,2025-08-15T09:54:00.000Z,tablet,3,true,false,0,false,,15812,64,12,4,sess_704013,6575
2,Unsure,2024-08-03T09:49:00.000Z,mobile,5,true,false,0,false,I learned about suspicious link alert,15813,148,4,1,sess_369204,3272
1,Unsure,2024-08-20T17:26:00.000Z,desktop,3,true,false,0,false,,15814,105,26,2,sess_373633,13175
2,Somewhat Sure,2025-06-07T11:37:00.000Z,mobile,5,false,false,0,false,,15815,36,11,4,sess_680105,3370
1,Somewhat Sure,2025-05-13T13:07:00.000Z,mobile,5,true,false,0,true,,15816,253,38,2,sess_636071,2316
1,Somewhat Sure,2024-09-01T09:31:00.000Z,mobile,4,false,false,0,true,,15817,224,25,1,sess_807134,4710
1,Somewhat Sure,2025-06-14T20:34:00.000Z,tablet,4,true,false,0,false,,15818,88,20,1,sess_124765,3493
2,Somewhat Sure,2025-07-05T07:04:00.000Z,mobile,,true,false,0,false,,15819,223,29,1,sess_312984,8641
2,Unsure,2025-11-25T21:58:00.000Z,mobile,4,true,true,40,false,,15820,227,38,1,sess_828138,1456
2,Somewhat Sure,2025-08-21T16:20:00.000Z,mobile,5,true,false,0,false,I learned about cyberbullying response,15821,171,5,2,sess_718127,1675
2,Very Sure,2025-05-01T06:39:00.000Z,mobile,3,true,false,0,false,,15822,101,6,3,sess_609075,12017
2,Somewhat Sure,2024-08-03T11:54:00.000Z,mobile,,true,false,0,false,,15823,165,15,2,sess_894828,7710
2,Unsure,2025-06-21T13:39:00.000Z,desktop,,true,false,0,false,,15824,215,38,4,sess_586968,4585
1,Unsure,2024-06-24T19:01:00.000Z,desktop,,true,false,0,false,,15825,199,4,1,sess_675135,1631
2,Guessed,2025-09-02T15:23:00.000Z,desktop,5,true,false,0,false,,15826,36,7,1,sess_835294,11692
2,Very Sure,2025-12-09T11:38:00.000Z,mobile,5,true,false,0,false,,15827,123,12,4,sess_280825,8772
2,Somewhat Sure,2025-08-31T18:38:00.000Z,mobile,3,true,false,0,false,,15828,35,1,3,sess_772715,8938
1,Somewhat Sure,2025-11-26T11:20:00.000Z,desktop,3,true,false,0,false,,15829,165,9,2,sess_177290,10047
1,Somewhat Sure,2025-05-17T12:52:00.000Z,mobile,,true,true,15,false,,15830,76,33,3,sess_991054,10613
2,Very Sure,2025-11-26T11:16:00.000Z,mobile,,false,false,0,true,I learned about malware prevention,15831,87,19,2,sess_723003,12264
1,Unsure,2024-07-08T15:12:00.000Z,mobile,5,true,true,25,false,I learned about online shopping safety,15832,194,16,4,sess_469740,4537
2,Somewhat Sure,2025-09-15T12:08:00.000Z,mobile,4,true,true,15,true,,15833,152,31,4,sess_803687,9833
